AtcoCode,Bearing,CommonName,CreationDateTime,GrandParentLocalityName,Indicator,Landmark,LocalityName,ModificationDateTime,NaptanCode,Notes,NptgLocalityCode,ParentLocalityName,StopType,Street
1800BNBS0C1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand C,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAJM,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0M1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand M,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAMT,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0U1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand U,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAPT,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800WAQ0091,,Bolton Bus Station,2007-12-20T00:00:00,,Bus Company,MOOR LANE,Bolton,2007-12-20T00:00:00,,,E0057777,,BCQ,Bolton Bus Station
1800BNBS0A1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand A,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAJD,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0K1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand K,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAMJ,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0S1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand S,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAPJ,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800WAQ0101,,Bolton Bus Station,2007-12-20T00:00:00,,Opp Job Centre,BLACK HORSE STREET,Bolton,2007-12-20T00:00:00,,,E0057777,,BCQ,Bolton Bus Station
1800BNBS0N1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand N,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAMW,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0P1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand P,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAPA,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0Q1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand Q,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAPD,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0R1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand R,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAPG,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0E1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand E,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAJT,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0F1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand F,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAJW,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0W1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand W,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMATA,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0X1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand X,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMATD,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS001,,Bolton Bus Station,2010-03-15T00:00:00,,Nr Market,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANADADT,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0G1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand G,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAMA,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0H1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand H,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAMD,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0Y1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand Y,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMATG,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0Z1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand Z,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMATJ,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800WAQ0111,,Bolton Bus Station,2007-12-20T00:00:00,,Nr Law Courts,BLACK HORSE STREET,Bolton,2007-12-20T00:00:00,,,E0057777,,BCQ,Bolton Bus Station
1800BNBSHH1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand HH,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMATM,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0T1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand T,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAPM,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS002,,Bolton Bus Station,2005-05-24T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2005-05-24T00:00:00,,,E0057777,,BCS,Blackhorse St
1800BNBS0J1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand J,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAMG,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0B1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand B,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAJG,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0D1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand D,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAJP,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0L1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand L,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAMP,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0V1,,Bolton Bus Station,2010-03-15T00:00:00,,Stand V,Bolton Bus Station,Bolton,2010-03-15T00:00:00,MANTMAPW,SHORT NAME ADDED,E0057777,,BCS,BLACKHORSE ST
1800BNBS0A,,Bolton Bus Station Stand A,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDWA,,E0057777,,BCS,Blackhorse St
1800BNBS0B,,Bolton Bus Station Stand B,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDJT,,E0057777,,BCS,Blackhorse St
1800BNBS0C,,Bolton Bus Station Stand C,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDJW,,E0057777,,BCS,Blackhorse St
1800BNBS0D,,Bolton Bus Station Stand D,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDMA,,E0057777,,BCS,Blackhorse St
1800BNBS0E,,Bolton Bus Station Stand E,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDMD,,E0057777,,BCS,Blackhorse St
1800BNBS0F,,Bolton Bus Station Stand F,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDMG,,E0057777,,BCS,Blackhorse St
1800BNBS0G,,Bolton Bus Station Stand G,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDMJ,,E0057777,,BCS,Blackhorse St
1800BNBS0H,,Bolton Bus Station Stand H,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDMP,,E0057777,,BCS,Blackhorse St
1800BNBSHH,,Bolton Bus Station Stand Hh,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJWJM,,E0057777,,BCS,Blackhorse St
1800BNBS0J,,Bolton Bus Station Stand J,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDMT,,E0057777,,BCS,Blackhorse St
1800BNBS0K,,Bolton Bus Station Stand K,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDMW,,E0057777,,BCS,Blackhorse St
1800BNBS0L,,Bolton Bus Station Stand L,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDPA,,E0057777,,BCS,Blackhorse St
1800BNBS0M,,Bolton Bus Station Stand M,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDPD,,E0057777,,BCS,Blackhorse St
1800BNBS0N,,Bolton Bus Station Stand N,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDPG,,E0057777,,BCS,Blackhorse St
1800BNBS0P,,Bolton Bus Station Stand P,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDPJ,,E0057777,,BCS,Blackhorse St
1800BNBS0Q,,Bolton Bus Station Stand Q,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDPM,,E0057777,,BCS,Blackhorse St
1800BNBS0R,,Bolton Bus Station Stand R,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDPT,,E0057777,,BCS,Blackhorse St
1800BNBS0S,,Bolton Bus Station Stand S,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDPW,,E0057777,,BCS,Blackhorse St
1800BNBS0T,,Bolton Bus Station Stand T,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDTA,,E0057777,,BCS,Blackhorse St
1800BNBS0U,,Bolton Bus Station Stand U,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDTD,,E0057777,,BCS,Blackhorse St
1800BNBS0V,,Bolton Bus Station Stand V,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDTG,,E0057777,,BCS,Blackhorse St
1800BNBS0W,,Bolton Bus Station Stand W,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDTW,,E0057777,,BCS,Blackhorse St
1800BNBS0X,,Bolton Bus Station Stand X,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDTJ,,E0057777,,BCS,Blackhorse St
1800BNBS0Y,,Bolton Bus Station Stand Y,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDTM,,E0057777,,BCS,Blackhorse St
1800BNBS0Z,,Bolton Bus Station Stand Z,2007-08-28T00:00:00,,Blackhorse St,BOLTON BUS STATION,Bolton,2007-08-28T00:00:00,MANTJDTP,,E0057777,,BCS,Blackhorse St
1800WA17351,W,Bolton Golf Club,2007-11-01T00:00:00,,opp,HOUSE 74,Lostock,2007-11-01T00:00:00,MANPDGAT,,E0028995,,BCT,CHORLEY NEW RD
1800WA17341,E,Bolton Golf Club,2007-11-01T00:00:00,,o/s,BOLTON GLF CLUB,Lostock,2007-11-01T00:00:00,MANPDGAP,,E0028995,,BCT,CHORLEY NEW RD
1800WK01591,W,Bolton House Rd,2013-05-28T00:00:00,,nr,HOUSE 601,Bickershaw,2013-05-28T00:00:00,MANPMPJP,INDICATOR AMENDED,E0028546,Wigan,BCT,BICKERSHAW LN
1800WK01581,E,Bolton House Rd,2013-05-28T00:00:00,,opp,HOUSE 613,Bickershaw,2013-05-28T00:00:00,MANPMPJM,INDICATOR AMENDED,E0028546,Wigan,BCT,BICKERSHAW LN
1800WA05081,,Bolton Interchange,2014-10-14T00:00:00,,Stop D,,Bolton,2014-10-14T00:00:00,MANTGJDJ,INDICATOR AMENDED,E0057777,,BCS,NEWPORT STREET
1800BNIC0A1,,Bolton Interchange,2014-09-16T00:00:00,,Stand A,Bolton Interchange,Bolton,2014-09-16T00:00:00,MANTMATP,LOCATION AMENDED,E0057777,,BCS,TRINITY ST
1800BNIC0C1,,Bolton Interchange,2014-09-16T00:00:00,,Stand C,Bolton Interchange,Bolton,2014-09-16T00:00:00,MANTMAWA,LOCATION AMENDED,E0057777,,BCS,TRINITY ST
1800WAR0551,,Bolton Interchange,2005-05-24T00:00:00,,Trinity Street - Newport Street,NEWPORT STREET,Bolton,2005-05-24T00:00:00,,,E0057777,,RSE,Trinity Street
1800BNIC001,,Bolton Interchange,2014-09-16T00:00:00,,Op Church,Bolton Interchange,Bolton,2014-09-16T00:00:00,MANADADW,LOCATION AMENDED,E0057777,,BCS,TRINITY ST
1800WAQ0121,,Bolton Interchange,2007-12-20T00:00:00,,Opp Public House,NEWPORT ST,Bolton,2007-12-20T00:00:00,,,E0057777,,BCQ,Bolton Interchange
1800BNIC002,,Bolton Interchange,2005-05-24T00:00:00,,Trinity St,BOLTON INTERCHANGE,Bolton,2005-05-24T00:00:00,,,E0057777,,BCS,Trinity St
1800WAQ0131,,Bolton Interchange,2007-12-20T00:00:00,,Clock Tower,TRINITY ST,Bolton,2007-12-20T00:00:00,,,E0057777,,BCQ,Bolton Interchange
1800BNIC0B1,,Bolton Interchange,2014-09-16T00:00:00,,Stand B,Bolton Interchange,Bolton,2014-09-16T00:00:00,MANTMATW,LOCATION AMENDED,E0057777,,BCS,TRINITY ST
1800BNIC0D1,,Bolton Interchange Stand A,2006-04-26T00:00:00,,Trinity St,BOLTON INTERCHANGE,Bolton,2006-04-26T00:00:00,,,E0057777,,BCS,Trinity St
1800BNIC0A,,Bolton Interchange Stand A,2007-08-28T00:00:00,,Trinity St,BOLTON INTERCHANGE,Bolton,2007-08-28T00:00:00,MANTJPWP,,E0057777,,BCS,Trinity St
1800BNIC0E1,,Bolton Interchange Stand A,2006-04-26T00:00:00,,Trinity St,BOLTON INTERCHANGE,Bolton,2006-04-26T00:00:00,,,E0057777,,BCS,Trinity St
1800BNIC0F1,,Bolton Interchange Stand A,2006-04-26T00:00:00,,Trinity St,BOLTON INTERCHANGE,Bolton,2006-04-26T00:00:00,,,E0057777,,BCS,Trinity St
1800BNIC0B,,Bolton Interchange Stand B,2007-08-28T00:00:00,,Trinity St,BOLTON INTERCHANGE,Bolton,2007-08-28T00:00:00,MANTJPWT,,E0057777,,BCS,Trinity St
1800BNIC0C,,Bolton Interchange Stand C,2007-08-28T00:00:00,,Trinity St,BOLTON INTERCHANGE,Bolton,2007-08-28T00:00:00,MANTJTAD,,E0057777,,BCS,Trinity St
1800WK03731,N,Bolton Old Rd,2015-02-11T00:00:00,,nr,HOUSE 19,Atherton,2015-02-11T00:00:00,MANPTAPG,LOCATION AMENDED,E0028499,,BCT,HIGH ST
1800WK30681,W,Bolton Old Rd,2007-11-01T00:00:00,,Stop B,HOUSE 93,Hag Fold,2007-11-01T00:00:00,MANTADJT,,E0028727,Atherton,BCT,BOLTON RD
1800WKH4561,NE,Bolton Old Road (NEbnd),2010-05-25T00:00:00,,nr Hse 30,Bolton Old Road (NEbnd),Atherton,2010-05-25T00:00:00,,DIRECTION AMENDED,E0028499,,BCT,BOLTON OLD ROAD
1800BOLTON,,Bolton Rail Station,2014-01-08T00:00:00,,Entrance,,Bolton,2014-01-08T00:00:00,,,E0057777,,RSE,Trinity Street
1800BOLTON0,,Bolton Rail Station,2014-01-08T00:00:00,,Entrance,,Bolton,2014-01-08T00:00:00,,,E0057777,,RSE,Trinity Street
1800WF39201,NE,Bolton Rd,2014-02-20T00:00:00,,Stop E,,Pendlebury,2014-02-20T00:00:00,MANPJPAT,indicator amended,E0029198,Salford,BCT,STATION RD
1800WK30741,NE,Bolton Rd,2014-02-25T00:00:00,,,HOUSE 8,Atherton,2014-02-25T00:00:00,MANTADMP,indicator amended,E0028499,,BCT,CHURCH ST
1800WF41361,SW,Bolton Rd,2014-02-18T00:00:00,,Stop D,,Clifton,2014-02-18T00:00:00,MANPMDJP,indicator amended,E0028726,Salford,BCT,QUEENSWAY
1800WA41801,SW,Bolton Rd,2014-02-27T00:00:00,,nr,HEALTH CLUB,Moses Gate,2014-02-27T00:00:00,MANPGPJW,indicator amended,E0029094,Farnworth,BCT,GLADSTONE RD
1800NC35311,W,Bolton Rd,2007-11-01T00:00:00,Bury,adj,HOUSE 11,Bolton Road Estate,2007-11-01T00:00:00,MANDTJWA,,N0074899,Radcliffe,BCT,STOPES RD
1800WK02001,SE,Bolton Rd,2013-05-18T00:00:00,,adj,CHURCH,Stubshaw Cross,2013-05-18T00:00:00,MANPMTDM,INDICATOR AMENDED,E0029394,Ashton In Makerfield,BCT,GOLBORNE RD
1800WK17741,NW,Bolton Rd,2014-02-12T00:00:00,,nr,,Hag Fold,2014-02-12T00:00:00,MANPWJTG,indicator amended,E0028727,Atherton,BCT,CAR BANK ST
1800WK30731,SW,Bolton Rd,2007-11-05T00:00:00,,nr,GARAGE,Atherton,2007-11-05T00:00:00,MANTADMJ,LOCATION AMENDED,E0028499,,BCT,CHURCH ST
1800WF15071,NE,Bolton Rd,2007-11-01T00:00:00,,Stop C,ST MARKS,Clifton,2007-11-01T00:00:00,MANPJGPD,,E0028726,Salford,BCT,QUEENSWAY
1800WA41511,E,Bolton Rd,2014-02-28T00:00:00,,adj,,Kearsley,2014-02-28T00:00:00,MANPGPDA,indicator amended,E0028898,Farnworth,BCT,STONECLOUGH RD
1800NC35321,E,Bolton Rd,2007-11-01T00:00:00,Bury,nr,HOUSE 6,Bolton Road Estate,2007-11-01T00:00:00,MANDTJWD,,N0074899,Radcliffe,BCT,STOPES RD
1800NC22741,S,Bolton Rd,2007-11-01T00:00:00,,adj,HOUSE 524,Holcombe Brook,2007-11-01T00:00:00,MANDPWMP,,E0028828,Bury,BCT,HOLCOMBE RD
1800WK00511,NW,Bolton Rd,2013-05-18T00:00:00,,nr,CHURCH,Stubshaw Cross,2013-05-18T00:00:00,MANPMGDM,NAME AMENDED,E0029394,Ashton In Makerfield,BCT,GOLBORNE RD
1800WAH0461,SW,Bolton Rd (SWbnd-def rte),2010-05-12T00:00:00,,Bolton Road,BOLTON ROAD,Kearsley,2010-05-12T00:00:00,,DIRECTION AMENDED,E0028898,Farnworth,BCT,PILKINGTON ROAD
1800NC09611,N,Bolton Rd West,2011-01-17T00:00:00,,nr,HOUSE 521,Holcombe Brook,2011-01-17T00:00:00,MANTPADP,INDICATOR AMENDED,E0028828,Bury,BCT,HOLCOMBE RD
1800WAH0462,NE,Bolton Road,2007-11-01T00:00:00,,Bolton Road,BOLTON ROAD,Kearsley,2007-11-01T00:00:00,,,E0028898,Farnworth,BCT,PILKINGTON ROAD
1800WA17831,SE,Bolton Road,2007-11-01T00:00:00,,adj,HOUSE 310,Westhoughton,2007-11-01T00:00:00,MANPDGWG,,E0052668,,BCT,MANCHESTER ROAD
1800WA15231,W,Bolton Road,2014-02-28T00:00:00,,nr,,Kearsley,2014-02-28T00:00:00,MANPAPTW,indicator amended,E0028898,Farnworth,BCT,STONECLOUGH RD
1800NCH1322,NE,Bolton Road,2007-11-01T00:00:00,,Bolton Road,BOLTON ROAD,Seddons Farm Estate,2007-11-01T00:00:00,,,N0077929,Bury,BCT,COLVILLE DRIVE
1800NFH1162,NE,Bolton Road,2015-10-19T00:00:00,,Bolton Road,BOLTON ROAD,Irlams o' th' Height,2015-10-19T00:00:00,,,E0028886,Salford,BCT,DOVELEYS ROAD
1800WA16821,SW,Bolton Road,2007-11-01T00:00:00,,opp,,Hunger Hill,2007-11-01T00:00:00,MANPDADJ,,E0028870,,BCT,SNYDALE WAY
1800WA18091,S,Bolton Road,2014-05-16T00:00:00,,nr,HOUSE 2,Westhoughton,2014-05-16T00:00:00,MANPDJMA,indicator amended,E0052668,,BCT,CHEW MOOR LANE
1800WA17841,NW,Bolton Road,2007-11-01T00:00:00,,nr,HOUSE 294,Westhoughton,2007-11-01T00:00:00,MANPDGWJ,,E0052668,,BCT,MANCHESTER ROAD
1800NCH1321,SW,Bolton Road,2007-11-01T00:00:00,,Bolton Road,BOLTON ROAD,Seddons Farm Estate,2007-11-01T00:00:00,,,N0077929,Bury,BCT,COLVILLE DRIVE
1800WA16811,NE,Bolton Road,2007-11-01T00:00:00,,nr,HOUSE 962,Hunger Hill,2007-11-01T00:00:00,MANPDADG,,E0028870,,BCT,WIGAN ROAD
1800NCH0262,NW,Bolton Road West,2007-11-01T00:00:00,,Bolton Rd West,BOLTON RD WEST,Ramsbottom,2007-11-01T00:00:00,,,E0029236,Bury,BCT,NUTTALL LANE
1800WA17061,W,Bolton School,2007-11-01T00:00:00,Bolton,o/s,BOLTON SCHOOL,Gilnow Park,2007-11-01T00:00:00,MANPDAMP,,E0028440,Gilnow,BCT,CHORLEY NEW RD
1800WA17051,E,Bolton School,2007-11-01T00:00:00,Bolton,opp,HOUSE 140,Gilnow Park,2007-11-01T00:00:00,MANPDAMJ,,E0028440,Gilnow,BCT,CHORLEY NEW RD
1800WA17071,W,Bolton School,2007-11-01T00:00:00,Bolton,at,BOLTON SCHOOL,Gilnow Park,2007-11-01T00:00:00,MANPDAMT,,E0028440,Gilnow,BCT,CHORLEY NEW RD
1800WAH0732,W,Bolton South College (to def rte),2007-11-01T00:00:00,,Bk Morris Grn L,BK MORRIS GRN L,Morris Green,2007-11-01T00:00:00,,,E0029092,Daubhill,BCT,LEVER EDGE LANE
1800WAH0731,E,Bolton South College (to def rte),2007-11-01T00:00:00,,Bk Morris Grn L,BK MORRIS GRN L,Morris Green,2007-11-01T00:00:00,,,E0029092,Daubhill,BCT,LEVER EDGE LANE
1800NC20051,S,Bolton St,2014-10-09T00:00:00,,Stop Rr,PHOENIX STREET,Bury,2014-10-09T00:00:00,MANDPGJG,STOP LOCATION AMENDED,E0028659,,BCT,JUBILEE WAY
1800ED15801,N,Bolton St,2009-01-05T00:00:00,,nr,ROCH VALLEY,Glodwick,2009-01-05T00:00:00,MANAPGWD,INDICATOR AMENDED,E0028443,Oldham,BCT,GLODWICK RD
1800NCH0272,E,Bolton Street Roundabout,2007-11-01T00:00:00,,Bolton Street,BOLTON STREET,Elton,2007-11-01T00:00:00,,,E0028380,Bury,BCT,CROSTONS ROAD
1800SGH3121,E,Bonington Rise,2007-11-01T00:00:00,,Hogarth Road,HOGARTH ROAD,Marple Bridge,2007-11-01T00:00:00,,,E0029039,,BCT,BONINGTON RISE
1800SGH3122,W,Bonington Rise,2007-11-01T00:00:00,,Hogarth Road,HOGARTH ROAD,Marple Bridge,2007-11-01T00:00:00,,,E0029039,,BCT,BONINGTON RISE
1800NE00971,E,Bonny Brow St,2010-04-24T00:00:00,,opp,HOUSE 729,Rhodes,2010-04-24T00:00:00,MANDWATD,INDICATOR AMENDED,E0029248,Middleton,BCT,M/CR OLD ROAD
1800NE48361,W,Bonny Brow St,2011-03-03T00:00:00,,nr,HOUSE 747,Rhodes,2011-03-03T00:00:00,MANGDTJG,indicator amended,E0029248,Middleton,BCT,M/CR OLD RD
1800NE26811,E,Bonscale Cres,2015-05-17T00:00:00,,nr,HOUSE 144,Langley,2015-05-17T00:00:00,MANGDAGM,STOP LOCATION AMENDED,E0028938,Middleton,BCT,WINDERMERE RD
1800NE26801,NW,Bonscale Cres,2015-05-17T00:00:00,,opp,BOXING CLUB,Langley,2015-05-17T00:00:00,MANGDAGJ,STOP NAME AMENDED,E0028938,Middleton,BCT,WINDERMERE RD
1800SJ11131,W,Bonville Road,2014-10-09T00:00:00,,nr,BIRCHWOOD,Oldfield Brow,2014-10-09T00:00:00,MANJPWJG,INDICATOR AMENDED,E0029171,Altrincham,BCT,OLDFIELD ROAD
1800WAH2152,W,Boonfields,2007-11-01T00:00:00,,Ramwells Brow,RAMWELLS BROW,Cox Green,2007-11-01T00:00:00,,,E0028287,,BCT,BOONFIELDS
1800WAH2151,E,Boonfields,2007-11-01T00:00:00,,Ramwells Brow,RAMWELLS BROW,Cox Green,2007-11-01T00:00:00,,,E0028287,,BCT,BOONFIELDS
1800WA14161,SW,Boot Lane,2007-11-01T00:00:00,,opp,,Delph Hill,2007-11-01T00:00:00,MANPAMDM,,N0076722,Montserrat,BCT,MOSS BANK WAY
1800WA14151,NE,Boot Lane,2007-11-01T00:00:00,,nr,,Delph Hill,2007-11-01T00:00:00,MANPAMDJ,,N0076722,Montserrat,BCT,MOSS BANK WAY
1800NC22391,S,Booth Farm,2008-12-10T00:00:00,,opp,HOUSE 138,Woolfold,2008-12-10T00:00:00,MANDPTWM,NAME AMENDED,E0029588,Bury,BCT,BOOTH ST
1800NC22401,N,Booth Farm,2008-12-10T00:00:00,,o/s,HOUSE 153,Woolfold,2008-12-10T00:00:00,MANDPTWP,NAME AMENDED,E0029588,Bury,BCT,BOOTH ST
1800EB11721,E,Booth Hall Rd,2010-04-14T00:00:00,,nr,CHURCH,Charlestown,2010-04-14T00:00:00,MANAGAWD,INDICATOR AMENDED,E0029539,Manchester,BCT,CHARLESTOWN RD
1800EBH0351,NW,Booth Hall Rd,2010-03-29T00:00:00,,,PILKINGTON RD,Charlestown,2010-03-29T00:00:00,,INDICATOR AMENDED,E0029539,Manchester,BCT,BOOTH HALL RD
1800EB11731,W,Booth Hall Rd,2010-03-30T00:00:00,,opp,HOUSE 126,Charlestown,2010-03-30T00:00:00,MANAGAWG,INDICATOR AMENDED,E0029539,Manchester,BCT,CHARLESTOWN RD
1800EBH0781,E,Booth Hall Rd,2007-11-01T00:00:00,,,CHARLESTOWN RD,Charlestown,2007-11-01T00:00:00,,,E0029539,Manchester,BCT,BOOTH HALL RD
1800EBH0352,NW,Booth Hall Road (E Of Euston Ave),2005-05-24T00:00:00,,Booth Hall Road - Pilkington Road,PILKINGTON ROAD,Charlestown,2005-05-24T00:00:00,,,E0029539,Manchester,BCT,Booth Hall Road
1800EH04821,W,Booth Rd,2010-04-19T00:00:00,,nr,HOUSE 26,Fairfield,2010-04-19T00:00:00,MANAWDMD,INDICATOR AMENDED,E0028387,Droylsden,BCT,MANCHESTER RD
1800NC22431,SE,Booth St,2007-11-01T00:00:00,,opp,HOUSE 189,Tottington,2007-11-01T00:00:00,MANDPWAG,,E0029462,Bury,BCT,MARKET ST
1800NC22441,SE,Booth St,2007-11-01T00:00:00,,nr,HOUSE 6,Tottington,2007-11-01T00:00:00,MANDPWAJ,,E0029462,Bury,BCT,BURY RD
1800EB01741,SE,Booth St East,2010-10-15T00:00:00,,opp,ISLAMIC ACADEMY,Chorlton upon Medlock,2010-10-15T00:00:00,MANADGDW,NAME AMENDED,E0028715,Manchester,BCT,UPPER BROOK ST
1800SB13991,NW,Booth St East,2007-11-01T00:00:00,,nr,SCIENCE CTR,Chorlton upon Medlock,2007-11-01T00:00:00,MANGPWTJ,,E0028715,Manchester,BCT,UPPER BROOK ST
