AtcoCode,Bearing,CommonName,CreationDateTime,GrandParentLocalityName,Indicator,Landmark,LocalityName,ModificationDateTime,NaptanCode,Notes,NptgLocalityCode,ParentLocalityName,ShortCommonName,StopType,Street
1800EH38091,W,Vale Ave,2007-11-01T00:00:00,,nr,HOUSE 132,Godley,2007-11-01T00:00:00,MANDGDTJ,,E0028445,Hyde,Vale Ave,BCT,SHEFFIELD RD
1800WA06991,N,Vale Avenue,2014-10-14T00:00:00,,nr,,Ringley,2014-10-14T00:00:00,MANJWJDW,INDICATOR AMENDED,E0029254,Farnworth,Vale Avenue,BCT,HULME ROAD
1800SJ01871,NE,Vale Road,2014-05-20T00:00:00,,opp,HOUSE 199,Timperley,2014-05-20T00:00:00,MANJMWJD,INDICATOR AMENDED,E0029443,Altrincham,Vale Road,BCT,STOCKPORT ROAD
1800WK05131,S,Vale Royal,2014-02-14T00:00:00,,o/s,VALE ROYAL PUB,Gathurst,2014-02-14T00:00:00,MANPTJAT,indicator amended,E0028431,Wigan,Vale Royal,BCT,GATHURST RD
1800EB33091,W,Vale St,2010-04-15T00:00:00,,opp,FUNERAL SERVICE,Clayton,2010-04-15T00:00:00,MANAGWJT,INDICATOR AMENDED,E0028720,Manchester,Vale St,BCT,NORTH RD
1800EB33101,E,Vale St,2010-04-15T00:00:00,,nr,CHURCH,Clayton,2010-04-15T00:00:00,MANAGWJW,INDICATOR AMENDED,E0028720,Manchester,Vale St,BCT,NORTH RD
1800NE01611,E,Vale St,2007-11-01T00:00:00,,nr,NURSERY,Middleton,2007-11-01T00:00:00,MANDWDMD,,E0029060,,Vale St,BCT,OLDHAM RD
1800NE08441,W,Vale St,2010-04-24T00:00:00,,opp,TONGE COURT,Middleton,2010-04-24T00:00:00,MANDWPJM,INDICATOR AMENDED,E0029060,,Vale St,BCT,OLDHAM RD
1800EBH1051,N,Vale Street,2007-11-01T00:00:00,,,JOHN HEYWOOD ST,Clayton,2007-11-01T00:00:00,,,E0028720,Manchester,,BCT,VALE ST
1800EBH1052,N,Vale Street,2005-05-24T00:00:00,,Vale Street - John Heywood St,JOHN HEYWOOD ST,Clayton,2005-05-24T00:00:00,,,E0028720,Manchester,,BCT,Vale Street
1800ED16321,E,Valley Rise,2007-11-01T00:00:00,,nrst before,HOUSE 56,Rushcroft,2007-11-01T00:00:00,MANAPJWP,,N0075138,Shaw,Valley Rise,BCT,TRENT RD
1800EDH0572,W,Valley Rise,2005-05-24T00:00:00,,Valley Rise,Valley Rise,Rushcroft,2005-05-24T00:00:00,,,N0075138,Shaw,,BCT,Valley Rise
1800EDH0571,NW,Valley Rise (NWbnd),2007-11-01T00:00:00,,,Valley Rise (NWbnd),Rushcroft,2007-11-01T00:00:00,,,N0075138,Shaw,,BCT,VALLEY RISE
1800EDH3861,SE,Valley Rise (SE bnd),2010-12-24T00:00:00,,nr Whitefield Rise,Valley Rise (SE bnd),Rushcroft,2010-12-24T00:00:00,,,N0075138,Shaw,,BCT,VALLEY RISE
1800SJ02621,N,Valley Road,2014-09-19T00:00:00,,nr,HOUSE 181,Woodsend Circle,2014-09-19T00:00:00,MANJPAPJ,INDICATOR AMENDED,N0075209,Flixton,Valley Road,BCT,WOODSEND ROAD
1800SG05241,NW,Valley Road,2014-02-17T00:00:00,,nr,HOUSE 10,Cheadle,2014-02-17T00:00:00,MANJAGMD,INDICATOR AMENDED,E0028698,,Valley Rd,BCT,CHEADLE RD
1800SJ02631,S,Valley Road,2014-09-19T00:00:00,,opp,HOUSE 156,Woodsend Circle,2014-09-19T00:00:00,MANJPAPM,INDICATOR AMENDED,N0075209,Flixton,Valley Road,BCT,WOODSEND ROAD
1800SGH1882,E,Valley Road,2015-10-14T00:00:00,,Valley Road,VALLEY ROAD,Heaton Mersey,2015-10-14T00:00:00,,,E0028778,,,BCT,CRAIG ROAD
1800SGH1381,E,Valley Road (Heaton Mersey),2007-11-01T00:00:00,,Greenside,GREENSIDE,Heaton Mersey,2007-11-01T00:00:00,,,E0028778,,,BCT,VALLEY ROAD
1800SGH1382,W,Valley Road (Heaton Mersey),2007-11-01T00:00:00,,Greenside,GREENSIDE,Heaton Mersey,2007-11-01T00:00:00,,,E0028778,,,BCT,VALLEY ROAD
1800NC20611,SE,Valley View,2009-05-22T00:00:00,,nr,HOUSE 182,Woodhill,2009-05-22T00:00:00,MANDPJDM,STOP MOVED,E0029572,Bury,Valley View,BCT,TOTTINGTON RD
1800ED08741,SE,Vant St,2007-11-01T00:00:00,,opp,HOUSE 279,Low Side,2007-11-01T00:00:00,MANAMDWP,,E0029000,Abbey Hills,Vant St,BCT,ABBEYHILLS RD
1800ED08731,NW,Vant St,2007-11-01T00:00:00,,nr,HOUSE 250,Low Side,2007-11-01T00:00:00,MANAMDWM,,E0029000,Abbey Hills,Vant St,BCT,ABBEYHILLS RD
1800WA17561,SW,Varley Road,2007-11-01T00:00:00,,nr,BUSINESS CENTRE,Deane,2007-11-01T00:00:00,MANPDGMT,,E0028325,,Varley Road,BCT,KIRKEBROK ROAD
1800EB32231,SW,Varley St,2007-11-01T00:00:00,,nr,HOUSE 39,Miles Platting,2007-11-01T00:00:00,MANAGPWG,,E0029063,Manchester,Varley St,BCT,OLDHAM RD
1800EB32221,NE,Varley St,2007-11-01T00:00:00,,opp,OFFICES,Miles Platting,2007-11-01T00:00:00,MANAGPWD,,E0029063,Manchester,Varley St,BCT,OLDHAM RD
1800EB32111,NE,Varley St,2007-11-01T00:00:00,,nr,WAREHOUSE,Holt Town,2007-11-01T00:00:00,MANAGPMT,,E0028845,Manchester,Varley St,BCT,BRADFORD RD
1800EBH1151,NW,Varley Street,2007-11-01T00:00:00,,,SANDAL ST,Miles Platting,2007-11-01T00:00:00,,,E0029063,Manchester,,BCT,VARLEY ST
1800EBH1152,NW,Varley Street,2005-05-24T00:00:00,,Varley Street - Sandal Street,SANDAL STREET,Miles Platting,2005-05-24T00:00:00,,,E0029063,Manchester,,BCT,Varley Street
1800EH18041,SE,Vaudrey Ln,2007-11-01T00:00:00,,nr,HOUSE 33,Haughton Green,2007-11-01T00:00:00,MANDADJG,,E0028759,,Vaudrey Ln,BCT,TWO TREES LN
1800SG02021,E,Vaughan Rd,2014-02-17T00:00:00,,opp,RAILWAY BRIDGE,Heaton Norris,2014-02-17T00:00:00,MANJADTP,INDICATOR AMENDED,E0028780,Stockport,Vaughan Rd,BCT,HEATON RD
1800SG10581,W,Vaughan Rd,2014-02-17T00:00:00,,nr,CAR DEALERS,Heaton Norris,2014-02-17T00:00:00,MANJDJPG,INDICATOR AMENDED,E0028780,Stockport,Vaughan Rd,BCT,HEATON RD
1800WK03631,NE,Vauxhall Rd,2014-02-17T00:00:00,,opp,,Scholes,2014-02-17T00:00:00,MANPTAMJ,indicator amended,E0029296,Wigan,Vauxhall Rd,BCT,SCHOLES
1800WAH1932,N,Vauze Avenue,2015-10-07T00:00:00,,Vauze Avenue,VAUZE AVENUE,Blackrod,2015-10-07T00:00:00,,,E0052666,,,BCT,GREENBARN WAY
1800ZZMAVPK3,,Velopark (Manchester Metrolink),2012-10-09T00:00:00,,West Entrance,,Sportcity,2012-10-09T00:00:00,,,N0075154,Manchester,,TMU,Ashton New Rd
1800ZZMAVPK1,,Velopark (Manchester Metrolink),2012-10-09T00:00:00,,East Entrance,,Sportcity,2012-10-09T00:00:00,,,N0075154,Manchester,,TMU,Ashton New Rd
1800ZZMAVPK2,,Velopark (Manchester Metrolink),2012-10-09T00:00:00,,Entrance,,Sportcity,2012-10-09T00:00:00,,,N0075154,Manchester,,TMU,Ashton New Rd
1800EB17961,E,Velopark Tram Stop,2013-01-30T00:00:00,,Stop E,SUPERMARKET,Sportcity,2013-01-30T00:00:00,MANAGJWG,NAME AMENDED,N0075154,Manchester,Tram Stop,BCT,ASHTON NEW RD
1800EB17971,W,Velopark Tram Stop,2013-01-30T00:00:00,,Stop G,SUPERMARKET,Sportcity,2013-01-30T00:00:00,MANAGJWJ,NAME AMENDED,N0075154,Manchester,Tram Stop,BCT,ASHTON NEW RD
1800SG17141,N,Ventnor Rad,2008-01-09T00:00:00,,,ADJACENT TO 64,Heaton Moor,2008-01-09T00:00:00,MANTJTMA,STOP REMOVED,E0028779,,Ventnor R,BCT,MOORSIDE R
1800SG17151,S,Ventnor Rd,2007-12-14T00:00:00,,,43/45,Heaton Moor,2007-12-14T00:00:00,MANTJTMD,STOP REMOVED,E0028779,,Ventnor Rd,BCT,MOORSIDE RD
1800NF01211,SE,Verdant Ln,2008-03-26T00:00:00,Salford,opp,HOUSE 2,Brookhouse Estate,2008-03-26T00:00:00,MANGJGAG,INDICATOR AMENDED,N0074917,Eccles,Verdant Ln,BCT,BROOKHOUSE AVE
1800NF27621,NW,Verdant Ln,2010-03-29T00:00:00,Salford,nr,HOUSE 11,Brookhouse Estate,2010-03-29T00:00:00,MANGJWDJ,INDICATOR AMENDED,N0074917,Eccles,Verdant Ln,BCT,BROOKHOUSE AVE
1800NF09671,W,Verdant Ln,2015-02-26T00:00:00,Salford,nr,HOUSE 33,Brookhouse Estate,2015-02-26T00:00:00,MANTPAJM,MADE ACTIVE,N0074917,Eccles,Verdant Ln,BCT,TRIPPIER RD
1800SG38091,E,Vernon Park,2014-02-14T00:00:00,,opp,BRITISH GAS,Stockport,2014-02-14T00:00:00,MANJGPJM,INDICATOR AMENDED,E0057819,,Vernon Park,BCT,NEWBRIDGE LN
1800SG38101,W,Vernon Park,2014-02-14T00:00:00,,o/s,PARK,Stockport,2014-02-14T00:00:00,MANJGPJP,INDICATOR AMENDED,E0057819,,Vernon Park,BCT,NEWBRIDGE LN
1800NC22791,SE,Vernon Rd,2007-11-01T00:00:00,,nr,HOUSE 61,Greenmount,2007-11-01T00:00:00,MANDPWPG,,E0028476,Bury,Vernon Rd,BCT,BRANDLESHLME RD
1800NC34801,NW,Vernon Rd,2007-11-01T00:00:00,,opp,PLAYGROUND,Greenmount,2007-11-01T00:00:00,MANDTJDM,,E0028476,Bury,Vernon Road,BCT,BRANDLESHLME RD
1800NCH0061,W,Vernon Road (to def rte),2007-11-01T00:00:00,,Longsight Road,LONGSIGHT ROAD,Holcombe Brook,2007-11-01T00:00:00,,,E0028828,Bury,,BCT,VERNON ROAD
1800NCH0621,W,Vernon Road (to def rte),2007-11-01T00:00:00,,Brandlesholme R,BRANDLESHOLME R,Greenmount,2007-11-01T00:00:00,,,E0028476,Bury,,BCT,VERNON ROAD
1800NCH0622,E,Vernon Road (to def rte),2007-11-01T00:00:00,,Brandlesholme R,BRANDLESHOLME R,Greenmount,2007-11-01T00:00:00,,,E0028476,Bury,,BCT,VERNON ROAD
1800NCH0062,E,Vernon Road (to def rte),2007-11-01T00:00:00,,Longsight Road,LONGSIGHT ROAD,Holcombe Brook,2007-11-01T00:00:00,,,E0028828,Bury,,BCT,VERNON ROAD
1800NF40341,NE,Vernon St,2007-11-01T00:00:00,,nr,ROMAN COURT,Lower Broughton,2007-11-01T00:00:00,MANGPAPA,,E0029003,Salford,Vernon St,BCT,CAMP ST
1800NF00851,SW,Vernon St,2007-11-01T00:00:00,,opp,RECREATION CNR,Lower Broughton,2007-11-01T00:00:00,MANGJDWG,,E0029003,Salford,Vernon St,BCT,CAMP ST
1800WK09501,W,Vernon St,2007-11-01T00:00:00,,Tv Shop,TV SHOP,Leigh,2007-11-01T00:00:00,MANPWGAT,,E0028950,,Vernon St,BCT,BRADSHAWGATE
1800SG17321,SW,Vernon Walk,2014-02-14T00:00:00,,opp,NORWEST HOUSE,Stockport,2014-02-14T00:00:00,MANTMWJG,INDICATOR AMENDED,E0057819,,Vernon Walk,BCT,GREAT UNDERBANK
1800EBH0901,NW,Viaduct St,2007-11-01T00:00:00,,,VIADUCT ST,Ancoats,2007-11-01T00:00:00,,,N0074882,Manchester,,BCT,MARKHAM CL
1800EBH0861,NE,Viaduct St (to def route),2007-11-01T00:00:00,,Viaduct Street,VIADUCT STREET,Ancoats,2007-11-01T00:00:00,,,N0074882,Manchester,,BCT,PALMERSTON ST
1800EBH0862,N,Viaduct Street,2005-05-24T00:00:00,,Palmerston St - Viaduct Street,VIADUCT STREET,Ancoats,2005-05-24T00:00:00,,,N0074882,Manchester,,BCT,Palmerston St
1800EBH0902,NW,Viaduct Street,2005-05-24T00:00:00,,Markham Close - Viaduct Street,VIADUCT STREET,Ancoats,2005-05-24T00:00:00,,,N0074882,Manchester,,BCT,Markham Close
1800EBH0872,N,Viaduct Street,2005-05-24T00:00:00,,Viaduct Street - Aden Close,ADEN CLOSE,Ancoats,2005-05-24T00:00:00,,,N0074882,Manchester,,BCT,Viaduct Street
1800EBH0871,N,Viaduct Street (to define route),2007-11-01T00:00:00,,Aden Close,ADEN CLOSE,Ancoats,2007-11-01T00:00:00,,,N0074882,Manchester,,BCT,VIADUCT STREET
1800SJ48221,SW,Vicarage Gardens,2015-02-13T00:00:00,,at,OLD VICARAGE,Carrington,2015-02-13T00:00:00,MANJTWAJ,INDICATOR AMENDED,E0052672,,Vicarage Gardens,BCT,MANCHESTER ROAD
1800SJ48131,NE,Vicarage Gardens,2015-02-13T00:00:00,,opp,CHURCH,Carrington,2015-02-13T00:00:00,MANJTPWA,INDICATOR AMENDED,E0052672,,Vicarage Gardens,BCT,MANCHESTER ROAD
1800SJ10641,W,Vicarage Lane,2014-10-09T00:00:00,,nr,HOUSE 35,Rosehill,2014-10-09T00:00:00,MANJPTJM,INDICATOR AMENDED,E0029268,Altrincham,Vicarage Lane,BCT,LANGHAM ROAD
1800SJ10781,E,Vicarage Lane,2014-10-09T00:00:00,,opp,HOUSE 18,Rosehill,2014-10-09T00:00:00,MANJPTPJ,INDICATOR AMENDED,E0029268,Altrincham,Vicarage Lane,BCT,LANGHAM ROAD
1800WK22981,S,Vicarage Ln,2014-02-12T00:00:00,,nr,HOUSE 66,Shevington,2014-02-12T00:00:00,MANPWPAJ,indicator amended,E0052677,Wigan,Vicarage Ln,BCT,GATHURST LN
1800EH06931,W,Vicarage Rd,2007-11-01T00:00:00,,opp,HOUSE 110,Waterloo,2007-11-01T00:00:00,MANAWJDT,,E0029507,Ashton Under Lyne,Vicarage Rd,BCT,CRANBOURNE RD
1800EH02011,W,Vicarage Rd,2010-04-19T00:00:00,,nr,RESOURCE CENTRE,Waterloo,2010-04-19T00:00:00,MANAWAJD,INDICATOR AMENDED,E0029507,Ashton Under Lyne,Vicarage Rd,BCT,WILSHAW LN
1800EH21591,NE,Vicarage Rd,2010-04-19T00:00:00,,opp,,Waterloo,2010-04-19T00:00:00,MANDAJTD,INDICATOR AMENDED,E0029507,Ashton Under Lyne,Vicarage Rd,BCT,WILSHAW LN
1800NE03321,N,Vicarage Rd Nth,2015-04-09T00:00:00,,opp,HOUSE 914,Castleton,2015-04-09T00:00:00,MANDWJAP,STOP NAME AMENDED,E0028690,Rochdale,Vicarage Rd Nth,BCT,MANCHESTER RD
1800NE03331,S,Vicarage Rd Nth,2010-04-24T00:00:00,,nr,PROPERTY 891,Castleton,2010-04-24T00:00:00,MANDWJAT,INDICATOR AMENDED,E0028690,Rochdale,Vicarage Rd Nth,BCT,MANCHESTER ROAD
1800WA33991,E,Vicarage Rd West,2014-04-23T00:00:00,,nr,HOUSE 60,Blackrod,2014-04-23T00:00:00,MANPGDPA,indicator amended,E0052666,,Vicarage Rd West,BCT,HILL LN
1800WA09041,W,Vicarage Rd West,2014-04-23T00:00:00,,opp,HOUSE 60,Blackrod,2014-04-23T00:00:00,MANTGPGA,indicator amended,E0052666,,Vicarage Rd West,BCT,HILL LN
1800EHH1411,N,Vicarage Road (N'bnd) To define route,2007-11-01T00:00:00,,Hillary Ave Opp,HILLARY AVE OPP,Waterloo,2007-11-01T00:00:00,,,E0029507,Ashton Under Lyne,,BCT,VICARAGE ROAD
1800NEH0142,W,Vicarage Road North,2007-11-01T00:00:00,,Manchester Road,MANCHESTER ROAD,Castleton,2007-11-01T00:00:00,,,E0028690,Rochdale,,BCT,VICARAGE RD NTH
1800NEH0141,E,Vicarage Road North (SEbnd),2007-11-01T00:00:00,,Manchester Road,MANCHESTER ROAD,Castleton,2007-11-01T00:00:00,,,E0028690,Rochdale,,BCT,VICARAGE RD NTH
1800WA33992,W,Vicarage Road West,2006-05-24T00:00:00,,Towards Both Ways,Hill Lane/Vicarage Road West,Blackrod,2006-05-24T00:00:00,,,E0052666,,,BCT,Hill Lane
1800ED11231,S,Vicarage St,2010-04-15T00:00:00,,nr,CHURCH HALL,Hollins,2010-04-15T00:00:00,MANAMPGJ,INDICATOR AMENDED,N0075015,Hollinwood,Vicarage St,BCT,CHAPEL RD
1800WA10101,S,Vicarage Street,2007-11-01T00:00:00,,opp,FARAH HOUSE,Willows,2007-11-01T00:00:00,MANJWPJW,,E0029549,Bolton,Vicarage Street,BCT,CANNON STREET
1800WA10091,N,Vicarage Street,2007-11-01T00:00:00,,nr,STONECHURCH,Willows,2007-11-01T00:00:00,MANJWPJT,,E0029549,Bolton,Vicarage Street,BCT,CANNON STREET
1800SB32731,S,Vicars Rd,2007-11-01T00:00:00,,opp,SCHOOL,Chorlton,2007-11-01T00:00:00,MANGWADJ,,E0028713,Manchester,Vicars Rd,BCT,ST CLEMENTS RD
1800SB32721,N,Vicars Rd,2016-04-05T00:00:00,,nr,SCHOOL,Chorlton,2016-04-05T00:00:00,MANGWADG,STOP LOCATION AMENDED,E0028713,Manchester,Vicars Rd,BCT,ST CLEMENTS RD
1800NF29241,E,Vicars St,2011-03-03T00:00:00,Salford,Stop M,,Ellesmere Park,2011-03-03T00:00:00,MANGMGMD,name amended,E0028378,Eccles,Vicars St,BCT,WELLINGTON RD
1800EB05961,NW,Vickers St,2010-03-25T00:00:00,,nr,DEPOT,Miles Platting,2010-03-25T00:00:00,MANADPWT,INDICATOR AMENDED,E0029063,Manchester,Vickers St,BCT,ALAN TURING WAY
1800EB05921,SE,Vickers St,2010-10-15T00:00:00,,opp,CAR PARK,Miles Platting,2010-10-15T00:00:00,MANADPWG,NAME AMENDED,E0029063,Manchester,Vickers St,BCT,ALAN TURING WAY
1800WA18481,SW,Vickers Street,2014-05-16T00:00:00,,opp,LIDL,Willows,2014-05-16T00:00:00,MANPDMAJ,indicator amended,E0029549,Bolton,Vickers Street,BCT,DERBY STREET
1800WA18471,NE,Vickers Street,2014-05-16T00:00:00,,nr,LIDL,Willows,2014-05-16T00:00:00,MANPDMAG,indicator amended,E0029549,Bolton,Vickers Street,BCT,DERBY STREET
1800NB04381,S,Victoria,2007-11-01T00:00:00,,Stop Nh,CO OP BANK,Manchester City Centre,2007-11-01T00:00:00,MANDJMTM,,E0057786,Manchester,Victoria,BCT,CORPORATION ST
1800NB04351,N,Victoria,2010-11-17T00:00:00,,Stop NS,VICTORIA STN,Manchester City Centre,2010-11-17T00:00:00,MANDJMTD,NAME & INDICATOR AMENDED,E0057786,Manchester,Victoria,BCT,CORPORATION ST
1800NB04391,N,Victoria,2009-05-21T00:00:00,,Stop NR,VICTORIA STN,Manchester City Centre,2009-05-21T00:00:00,MANDJMTP,NAME AMENDED,E0057786,Manchester,Victoria,BCT,CORPORATION ST
1800NB42611,S,Victoria Ave,2011-01-06T00:00:00,,nr,SCHOOL,Higher Blackley,2011-01-06T00:00:00,MANDJWMW,INDICATOR AMENDED,E0028798,Manchester,Victoria Ave,BCT,MIDDLETON RD
1800NB43201,SE,Victoria Ave,2011-01-11T00:00:00,,nr,PET SHOP,Higher Blackley,2011-01-11T00:00:00,MANDMAMJ,NAME AMENDEDED,E0028798,Manchester,Victoria Ave,BCT,TWEEDLE HILL RD
1800NB42601,N,Victoria Ave,2011-01-06T00:00:00,,opp,HEATON PARK,Higher Blackley,2011-01-06T00:00:00,MANDJWMT,INDICATOR AMENDED,E0028798,Manchester,Victoria Ave,BCT,MIDDLETON RD
1800NB43191,NW,Victoria Ave,2011-01-11T00:00:00,,adj,HOUSE 2,Higher Blackley,2011-01-11T00:00:00,MANDMAMG,NAME AMENDED,E0028798,Manchester,Victoria Ave,BCT,TWEEDLE HILL RD
1800NB43301,N,Victoria Ave,2011-01-11T00:00:00,,Stop C,,Higher Blackley,2011-01-11T00:00:00,MANDMAPW,NAME AMENDED,E0028798,Manchester,Victoria Ave,BCT,ROCHDALE RD
1800NB43911,S,Victoria Ave,2011-01-11T00:00:00,,Stop D,OS ROW OF SHOPS,Higher Blackley,2011-01-11T00:00:00,MANDMDGT,NAME AMENDED,E0028798,Manchester,Victoria Ave,BCT,ROCHDALE RD
1800NF29061,N,Victoria Cres,2010-03-30T00:00:00,Salford,nr,HOUSE 2,Ellesmere Park,2010-03-30T00:00:00,MANGMGAP,INDICATOR AMENDED,E0028378,Eccles,Victoria Cres,BCT,CLARENDON CRES
1800NF29171,W,Victoria Cres,2007-11-01T00:00:00,Salford,opp,HOUSE 72,Ellesmere Park,2007-11-01T00:00:00,MANGMGJD,,E0028378,Eccles,Victoria Cres,BCT,HALF EDGE LN
1800SG13171,NW,Victoria Gr,2014-02-17T00:00:00,,nr,HOUSE 335,Heaton Chapel,2014-02-17T00:00:00,MANJDMGT,INDICATOR AMENDED,E0028777,,Victoria Gr,BCT,MANCHESTER RD
1800NF02671,S,Victoria Lodge,2011-03-03T00:00:00,,opp,HOUSE 264,Lower Broughton,2011-03-03T00:00:00,MANGJMAD,name/indicator amended,E0029003,Salford,Victoria Lodge,BCT,LR BROUGHTON RD
1800SGH0642,SE,Victoria Park,2007-11-01T00:00:00,,Beaver House,BEAVER HOUSE,Woodbank Estate,2007-11-01T00:00:00,,,N0075203,,,BCT,VICTORIA PARK
1800SGH0641,NW,Victoria Park,2007-11-01T00:00:00,,Beaver House,BEAVER HOUSE,Woodbank Estate,2007-11-01T00:00:00,,,N0075203,,,BCT,VICTORIA PARK
1800WF39371,NW,Victoria Pk,2014-02-20T00:00:00,Salford,opp,,Swinton Park,2014-02-20T00:00:00,MANPJPJD,indicator amended,E0029411,Swinton,Victoria Pk,BCT,MANCHESTER RD
1800WF39381,SE,Victoria Pk,2014-02-20T00:00:00,Salford,o/s,VICTORIA PARK,Swinton Park,2014-02-20T00:00:00,MANPJPJG,indicator amended,E0029411,Swinton,Victoria Pk,BCT,MANCHESTER RD
1800VRSA001,,Victoria Rail Station Approach,2008-07-09T00:00:00,,Op Railway Station,Victoria Rail Station Approach,Manchester City Centre,2008-07-09T00:00:00,MANJWDGD,Indicator amended,E0057786,Manchester,,BCS,STN APPROACH
1800VRSA002,,Victoria Rail Station Approach,2008-07-09T00:00:00,,Op Railway Station,Victoria Rail Station Approach,Manchester City Centre,2008-07-09T00:00:00,,Indicator amended,E0057786,Manchester,,BCS,STN APPROACH
1800SB33351,S,Victoria Rd,2007-11-01T00:00:00,,adj,HOUSE 239,Fallowfield,2007-11-01T00:00:00,MANGWDGA,,N0074979,Manchester,Victoria Rd,BCT,YEW TREE RD
1800NF05221,W,Victoria Rd,2007-11-01T00:00:00,Salford,nr,HOUSE 29,Ellesmere Park,2007-11-01T00:00:00,MANTGMDW,,E0028378,Eccles,Victoria Rd,BCT,OXFORD RD
1800SB16451,NE,Victoria Rd,2007-11-01T00:00:00,,nr,EXETER COURT,Fallowfield,2007-11-01T00:00:00,MANGTGMJ,,N0074979,Manchester,Victoria Rd,BCT,WILMSLOW RD
1800WK00811,E,Victoria Rd,2007-11-01T00:00:00,,Walkdens Garage,WALKDENS GARAGE,Platt Bridge,2007-11-01T00:00:00,MANPMGTP,,E0029211,Wigan,Victoria Rd,BCT,MILLERS LN
1800WK11581,W,Victoria Rd,2007-11-01T00:00:00,,Walkdens Garage,WALKDENS GARAGE,Platt Bridge,2007-11-01T00:00:00,MANTJAGT,,E0029211,Wigan,Victoria Rd,BCT,MILLERS LN
1800SB33361,N,Victoria Rd,2007-11-01T00:00:00,,nr,HOUSE 52,Fallowfield,2007-11-01T00:00:00,MANGWDGD,,N0074979,Manchester,Victoria Rd,BCT,YEW TREE RD
1800NF31571,E,Victoria Rd,2007-11-01T00:00:00,Salford,opp,HOUSE 64,Ellesmere Park,2007-11-01T00:00:00,MANGMWMJ,,E0028378,Eccles,Victoria Rd,BCT,OXFORD RD
1800EH11141,E,Victoria Rd,2010-04-19T00:00:00,,opp,WORKS YARD,Newton Wood,2010-04-19T00:00:00,MANAWTWJ,INDICATOR AMENDED,E0029137,Dukinfield,Victoria Rd,BCT,GLOBE LN
1800NFH0512,N,Victoria Road,2007-11-01T00:00:00,Salford,Orient Road,ORIENT ROAD,Ellesmere Park,2007-11-01T00:00:00,,,E0028378,Eccles,,BCT,VICTORIA ROAD
1800NFH0511,S,Victoria Road,2007-11-01T00:00:00,Salford,Orient Road,ORIENT ROAD,Ellesmere Park,2007-11-01T00:00:00,,,E0028378,Eccles,,BCT,VICTORIA ROAD
1800NF31572,W,Victoria Road,2006-05-19T00:00:00,Salford,House 64,OPP VICTORIA RD,Ellesmere Park,2006-05-19T00:00:00,,,E0028378,Eccles,,BCT,Oxford Road
1800WK00812,W,Victoria Road,2006-06-07T00:00:00,,Towards Wigan,VICTORIA ROAD,Platt Bridge,2006-06-07T00:00:00,,,E0029211,Wigan,,BCT,Millers Lane
1800SBH0712,W,Victoria Road (to def rte),2007-11-01T00:00:00,,Yew Tree Lane,YEW TREE LANE,Fallowfield,2007-11-01T00:00:00,,,N0074979,Manchester,,BCT,VICTORIA ROAD
1800SBH0711,E,Victoria Road (to def rte),2007-11-01T00:00:00,,Yew Tree Lane,YEW TREE LANE,Fallowfield,2007-11-01T00:00:00,,,N0074979,Manchester,,BCT,VICTORIA ROAD
1800WKH2731,W,Victoria Road (to def rte),2010-05-05T00:00:00,,Victoria Road,VICTORIA ROAD,Platt Bridge,2010-05-05T00:00:00,,REMOVED,E0029211,Wigan,,BCT,MILLERS LANE
1800WKH2732,E,Victoria Road (to def rte),2010-05-05T00:00:00,,Victoria Road,VICTORIA ROAD,Platt Bridge,2010-05-05T00:00:00,,REMOVED,E0029211,Wigan,,BCT,MILLERS LANE
1800NC34561,SE,Victoria St,2007-11-01T00:00:00,,opp,HOUSE 67,Tottington,2007-11-01T00:00:00,MANDTGPM,,E0029462,Bury,Victoria St,BCT,TURTON RD
1800NF27831,NW,Victoria St,2007-11-01T00:00:00,,nr,HOUSE 5,Boothstown,2007-11-01T00:00:00,MANGJWMG,,E0028576,Salford,Victoria St,BCT,CHADDOCK LN
1800ED28641,N,Victoria St,2010-04-15T00:00:00,,opp,VALE NURSERY,Bardsley,2010-04-15T00:00:00,MANATJPW,INDICATOR AMENDED,E0028516,,Victoria St,BCT,ASHTON RD
1800EB34021,E,Victoria St,2010-04-15T00:00:00,,nr,MATALAN,Openshaw,2010-04-15T00:00:00,MANAJDGD,INDICATOR AMENDED,E0029173,Manchester,Victoria St,BCT,ASHTON OLD RD
1800NE07721,N,Victoria St,2007-11-01T00:00:00,,nr,HOUSE 54,Middleton,2007-11-01T00:00:00,MANDWMGA,,E0029060,,Victoria St,BCT,TOWNLEY ST
1800ED28651,S,Victoria St,2010-04-16T00:00:00,,nr,HOUSE 963,Bardsley,2010-04-16T00:00:00,MANATJTA,INDICATOR AMENDED,E0028516,,Victoria St,BCT,ASHTON RD
1800NF27841,SE,Victoria St,2007-11-01T00:00:00,,opp,MEDICAL CENTRE,Boothstown,2007-11-01T00:00:00,MANGJWMJ,,E0028576,Salford,Victoria St,BCT,CHADDOCK LN
1800EH03131,W,Victoria St,2007-11-01T00:00:00,,nr,HOUSE 28,Dukinfield,2007-11-01T00:00:00,MANAWAMJ,,E0028357,,Victoria St,BCT,JEFFREYS DR
1800NF03581,SW,Victoria St,2009-05-27T00:00:00,,River Irwell,RIVER IRWELL,Manchester City Centre,2009-05-27T00:00:00,MANGJMGM,STOP REMOVED,E0057786,Manchester,Victoria St,BCT,CHAPEL ST
